name,author,familia,lifeform,habitus,plantUse,height,exposure,moisture,soil,hardiness,leafShape,leafDivision,leafArrangement,leafRetention,autumnColour,floweringPeriod,flowerColour,flowerShape,inflorescence,fruit,ordo,superordo,subclassis,classis,subdivisio,divisio,familia
Astragalus_hypoxylus,S.Watson,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_incanus_subsp._nummularioides,(Desf.) Maire,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_incanus,L.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,#a10328,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_inflatus,DC.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,#f8da21,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_inflexus,G.Don,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_insularis_var._harwoodii,Munz,Fabaceae,6,_NA,_NA,5 - 40 cm,1,1,1,_NA,2,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_insularis,Kellogg,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_inversus,M.E.Jones,Fabaceae,5,_NA,_NA,20 - 50 cm,1,1,1,_NA,7,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_inyoensis,E.Sheld.,Fabaceae,5,_NA,_NA,10 - 60 cm,1,1,1,_NA,4,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_iodanthus,S.Watson,Fabaceae,5,_NA,_NA,5 - 40 cm,1,1,1,_NA,4,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_iodopetalus,(Rydb.) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_iselyi,S.L.Welsh,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_jaegerianus,Munz,Fabaceae,5,_NA,_NA,30 - 70 cm,1,1,1,_NA,2,5,2,1,_NA,,#cfb0e0,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_jejunus,S.Watson,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_johannis-howellii,Barneby,Fabaceae,5,_NA,_NA,3 - 20 cm,1,1,1,_NA,4,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_kentrophyta_var._danaus,Barneby,Fabaceae,5,_NA,_NA,1 - 5 cm,1,1,1,_NA,7,5,2,1,_NA,,#cfb0e0,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_kentrophyta_var._jessiae,(M.Peck) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_kentrophyta_var._neomexicanus,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_kentrophyta,A.Gray,Fabaceae,5,_NA,_NA,10 - 30 cm,1,1,1,_NA,7,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_kerrii,P.J.Knight & Cully,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_knightii,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_laccoliticus,(M.E.Jones) S.L.Welsh,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lancearius,A.Gray,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lasioglottis,M.Bieb.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_laxmannii_subsp._robustior,(Hook.) Podl.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,#4255be,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_laxmannii,Jacq.,Fabaceae,5,_NA,_NA,10 - 60 cm,1,1,1,_NA,2,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_layneae,Greene,Fabaceae,5,_NA,_NA,2 - 15 cm,1,1,1,_NA,3,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_leibergii,M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lemmonii,A.Gray,Fabaceae,5,_NA,_NA,10 - 50 cm,1,1,1,_NA,2,5,2,1,_NA,,#cfb0e0,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiformis,A.Gray,Fabaceae,5,_NA,_NA,10 - 20 cm,1,1,1,_NA,4,5,2,1,_NA,,#efe981,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._albifolius,M.E.Jones,Fabaceae,5,_NA,_NA,30 - 70 cm,1,1,1,_NA,10,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._borreganus,M.E.Jones,Fabaceae,6,_NA,_NA,10 - 30 cm,1,1,1,_NA,4,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._diphysus,(A.Gray) M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._floribundus,A.Gray,Fabaceae,5,_NA,_NA,2 - 5 cm,1,1,1,_NA,4,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._fremontii,(A.Gray) S.Watson,Fabaceae,6,_NA,_NA,10 - 50 cm,1,1,1,_NA,4,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._idriensis,M.E.Jones,Fabaceae,5,_NA,_NA,10 - 40 cm,1,1,1,_NA,4,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._ineptus,(A.Gray) M.E.Jones,Fabaceae,5,_NA,_NA,10 - 30 cm,1,1,1,_NA,4,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._kennedyi,(Rydb.) Barneby,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._kernensis,(Jeps.) Barneby,Fabaceae,5,_NA,_NA,2 - 12 cm,1,1,1,_NA,3,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._latus,M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._nigricalycis,M.E.Jones,Fabaceae,5,_NA,_NA,25 - 50 cm,1,1,1,_NA,4,5,2,1,_NA,,#efe981,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._palans,M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._salinus,(Howell) Barneby,Fabaceae,5,_NA,_NA,10 - 30 cm,1,1,1,_NA,4,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._scorpionis,M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._sesquimetralis,(Rydb.) Barneby,Fabaceae,5,_NA,_NA,60 - 80 cm,1,1,1,_NA,10,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._sierrae,M.E.Jones,Fabaceae,5,_NA,_NA,10 - 35 cm,1,1,1,_NA,4,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._stramineus,(Rydb.) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._trumbullensis,S.L.Welsh & N.D.Atwood,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._variabilis,Barneby,Fabaceae,6,_NA,_NA,10 - 40 cm,1,1,1,_NA,4,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._wilsonii,(Greene) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus_var._yuccanus,M.E.Jones,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lentiginosus,Hook.,Fabaceae,6,_NA,_NA,1 - 15 cm,1,1,1,4,7,5,2,1,_NA,,#efe981,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_leontinus,Wulfen,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,5,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_leptaleus,A.Gray,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_leptocarpus,Torr. & A.Gray,Fabaceae,6,_NA,_NA,15 - 30 cm,1,1,1,_NA,_NA,5,2,1,_NA,,#660f6c,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_leucolobus,M.E.Jones,Fabaceae,5,_NA,_NA,2 - 7 cm,1,1,1,_NA,4,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_limnocharis,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lindheimeri,A.Gray,Fabaceae,6,_NA,_NA,15 - 30 cm,1,1,1,_NA,_NA,5,2,1,_NA,,#660f6c,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_linifolius,Osterh.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_loanus,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lonchocarpus,Torr.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lotiflorus,Hook.,Fabaceae,5,_NA,_NA,15 - 30 cm,1,1,1,_NA,_NA,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lurorum,Bornm.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lutosus,M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_lyallii,A.Gray,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_macrodon,(Hook. & Arn.) A.Gray,Fabaceae,5,_NA,_NA,50 cm - 1 m,1,1,1,_NA,2,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_magdalenae_var._niveus,(Rydb.) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_magdalenae_var._peirsonii,(Munz) Barneby,Fabaceae,5,_NA,_NA,20 - 90 cm,1,1,1,_NA,2,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_magdalenae,Greene,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_malacoides,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_malacus,A.Gray,Fabaceae,5,_NA,_NA,10 - 40 cm,1,1,1,_NA,2,5,2,1,_NA,,#7b4c9a,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_megacarpus,(Torr. & A.Gray) A.Gray,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_melilotoides,Pall.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_membranaceus,Moench,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_michauxii,(Kuntze) F.J.Herm.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_microcymbus,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_microcystis,A.Gray,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_micromerius,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miguelensis,Greene,Fabaceae,5,_NA,_NA,10 - 40 cm,1,1,1,_NA,4,5,2,1,_NA,,#efe981,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_minthorniae_var._gracilior,Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_minthorniae,(Rydb.) Jeps.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_misellus,S.Watson,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser_var._crispatus,(M.E.Jones) Cronquist,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser_var._decumbens,(Torr. & A.Gray) Cronquist,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser_var._hylophilus,(Rydb.) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser_var._oblongifolius,(Rydb.) Cronquist,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser_var._serotinus,(Cooper) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser_var._tenuifolius,(Torr. & A.Gray) Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_miser,Hook.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,#ffffff,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_missouriensis,Nutt.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,,#bd3f97,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_moencoppensis,M.E.Jones,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mohavensis_var._hemigyrus,(Clokey) Barneby,Fabaceae,6,_NA,_NA,5 - 35 cm,1,1,1,_NA,3,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mohavensis,S.Watson,Fabaceae,6,_NA,_NA,5 - 35 cm,1,1,1,_NA,3,5,2,1,_NA,,#e981ab,23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mokiacensis,A.Gray,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mollissimus_var._bigelovii,(A.Gray) B.L.Turner,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mollissimus_var._coryi,Tidestr.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mollissimus_var._earlei,Tidestr.,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Astragalus_mollissimus_var._marcidus,(Rydb.) B.L.Turner,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,1,_NA,_NA,5,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
